query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	evidence_codes	intersection	enrichment
query_1	TRUE	0.047932383672795	62	4302	29	0.00674105067410507	0.467741935483871	GO:0032088	GO:BP	negative regulation of NF-kappaB transcription factor activity	14163	8556	IMP,IMP,IMP,IDA,IMP IBA IEA,IDA,IDA,ISS IEA,IMP IBA IEA,IEA,IDA,IDA,IDA,IDA,IDA IMP,IMP,IDA IEA,ISS IEA,IDA IBA,IDA,ISS IEA,IDA,IMP,IMP,IMP,IDA,IMP,IMP,IDA	TMSB4X,DAP,DAB2IP,PRMT2,ERBIN,CHP1,RBCK1,ITCH,TRAF3,CAT,ANXA4,PTGIS,ARRB1,KLF4,NFKBIA,UFL1,NLRC5,MAP2K5,CYLD,ZC3H12A,CYP1B1,TRIM21,PARP10,CCDC22,IRAK3,TNFAIP3,IRAK2,PYCARD,CMKLR1	1.5398951725379
query_1	TRUE	0.0229727740004996	77	4302	36	0.00836820083682008	0.467532467532468	GO:0006890	GO:BP	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	14163	2846	IBA TAS,TAS,IBA TAS IEA,IBA,IBA TAS,TAS,TAS,IGI TAS,IBA,IDA TAS,TAS,TAS,TAS,IMP TAS,IMP,TAS,IDA,IBA,TAS,IBA TAS IEA,IDA IBA,IBA,IBA TAS IEA,IMP TAS IEA,TAS,TAS,IBA TAS IEA,ISS TAS,IBA TAS,IMP,IMP,TAS,IMP,IMP IBA,IBA,IMP IBA	COPA,SURF4,ARCN1,ERGIC1,COPB2,TMED2,COPG1,ARF4,ERGIC3,KDELR1,COPB1,TMED9,RAB1A,GBF1,LMAN2,ARFGAP1,SCYL1,GOLPH3,TMED3,SEC22B,RER1,ATP9A,COPZ1,NBAS,NSF,ARFGAP3,COPZ2,TMED10,STX18,UVRAG,COG3,KLC1,PLPP3,COG7,ATP9B,BET1L	1.53920556431017
query_1	TRUE	0.010752023473007	92	4302	43	0.0099953509995351	0.467391304347826	GO:0045598	GO:BP	regulation of fat cell differentiation	14163	13372	ISS IEA,ISS IEA,IDA,ISS,ISS IEA,IDA,ISS,NAS IEA,IDA,IEA,IGI IEA,IEA,ISS IEA,ISS IEA,ISS IEA,IEA,ISS IEA,ISS,ISS IEA,ISS IEA,ISS,IEA,ISS IEA,IEA,ISS,ISS IBA IEA,ISS IEA,IEA,IEA,IDA IBA,IEA,IDA IEA,IEA,ISS IEA,ISS IEA,ISS IEA,IEA,IMP IEA,ISS IEA,IEA,NAS,ISS,ISS	TRIO,ZFP36L2,SFRP1,XBP1,PTGS2,SMAD3,TFE3,PPARD,ASXL2,MAPK14,WWTR1,JDP2,TRIB3,ZADH2,CCDC85B,SAV1,CEBPB,SIRT2,ZBTB7B,ZFP36,TRPM4,MMP11,RREB1,STK3,RUNX1T1,METRNL,SIX1,KLF5,JAG1,ENPP1,CCN4,ZC3H12A,DUSP10,PPARG,SOX13,NR1D1,TRPV4,FERMT2,BMP2,DLK2,IL6,CMKLR1,FOXO1	1.5387408283306
query_1	TRUE	0.010752023473007	92	4302	43	0.0099953509995351	0.467391304347826	GO:0014066	GO:BP	regulation of phosphatidylinositol 3-kinase signaling	14163	5196	TAS,IDA,ISS IEA,TAS,TAS,TAS,ISS IEA,IEA,TAS,IMP,IEA,TAS,TAS,IBA,NAS,IEA,IBA,TAS,TAS,IBA,IBA,IEA,ISS,IDA IEA,TAS,IBA,IDA,IDA IBA,TAS,IEA,ISS TAS,IDA,ISS IEA,IDA IBA,IGI,IMP IBA,ISS IBA,IEA,IMP,IDA,TAS,TAS,IGI	PIP5K1C,DAB2IP,F2R,PIP5K1A,MAPK1,PDGFRA,MYDGF,PPARD,PIK3R1,NEDD4,CAT,PIP4K2A,MAPK3,PDGFC,BECN1,KLF4,IGF1R,PIK3CD,PPP2R5B,ROR1,ROR2,ANGPT1,ENTPD5,PIK3IP1,NTF3,PDGFD,FBXL2,DIPK2A,KIT,PRR5L,JAK2,TGFB2,F2RL1,PDGFA,FGF2,TEK,NTRK2,RASGRP1,HCLS1,NKX3-1,IER3,ERBB3,EGF	1.5387408283306
query_1	TRUE	1.52221936994826e-05	214	4302	100	0.0232450023245002	0.467289719626168	GO:0002237	GO:BP	response to molecule of bacterial origin	14163	902	IEA,IDA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IDA IEA,ISS IEA,IEA,IEA,IEA,IDA,IEA,ISS IEA,IEA,IEA,IMP,IEA,IDA,IEA,IMP,IMP IEA,IEA,IEA,IEP,IBA,IDA IMP IEA,IMP,IDA IEA,IEA,ISS IEA,ISS,IDA ISS,IEA,IEA,IDA,IMP,ISS IEA,IEA,IDA IMP IEA,IEA,IEA,IDA,IEA,ISS IEA,IEA,ISS IEA,IEA,IEA,IEA,IDA IEP,IMP ISS IEA,ISS IBA IEA,IEA,IEA,IEA,IDA IMP IEA,IEA,IEA,IMP IEA,IDA IEA,ISS IEA,IEA,IMP,IMP,ISS,IDA IMP IEA,IEA,IDA IEA,IEA,IDA TAS IEA,IBA,IDA IBA,IDA,IEA,IEA,IEA,IMP NAS,IDA IBA,IBA,IBA,IEA,IEA,IDA,IMP,IEA,IEA,IMP IEA,IEA,IMP,IDA IBA IEA,IEA,IEA,IEA,IDA IBA,IDA IEA,IEA	ATP2A2,RHOA,AKAP12,ADH5,ABL1,GNG12,JUND,SOD2,LITAF,DAB2IP,F2R,JUN,MAPK1,TJP1,XBP1,PTGS2,MAPKAPK2,LOXL1,CNP,ERBIN,ADIPOR2,TAB2,COMT,SASH1,RELA,TSPO,PPARD,HDAC5,GGT7,MAPK14,NFKB1,SCARB1,MAPK3,SBNO2,IFNAR1,CCL2,ALAD,CEBPB,SIRT2,SELENOS,MYD88,NFKBIA,ZFP36,IRF3,PLSCR4,CD55,NFKB2,MAPKAPK3,NOTCH1,PRKCE,ABCA1,ICAM1,SGMS1,BCL10,TRIB1,TICAM1,PTGES,RIPK2,CASP8,ZC3H12A,PTGIR,DUSP10,CASP1,NR1H3,IRAK3,EDN1,TRIM5,NR1D1,JAK2,TNFAIP3,PTGFR,CPS1,ALPL,CD36,CXCL1,IL1B,TNFSF4,IRAK2,CLDN1,CMPK2,IL6,CXCL8,GGT5,IL1A,TBXA2R,PTGER1,PYCARD,LGALS9,CD40,PENK,TNFRSF1B,GNRH1,IRGM,LY96,PPARGC1A,C5AR1,PLCG2,CXCL2,TNIP3,CCR7	1.5384063921584
query_1	TRUE	0.0264419593246089	75	4302	35	0.00813575081357508	0.466666666666667	GO:0001657	GO:BP	ureteric bud development	14163	490	IEA,IEA,IEA,IMP,IEA,IEA,IEA,IEA,IEA,IEA,IEA,ISS IEA,ISS IEA,ISS IEA,ISS,IEA,ISS IEA,IDA IEA,IEA,IEA,IEA,ISS IEA,IEA,IDA,ISS IEA,ISS IEA,ISS,IEP,IEA,IEA,ISS,IEA,ISS IEA,IEA,ISS IEA	MAGED1,SDC1,SFRP1,ROBO2,SMAD3,PBX1,LZTS2,DLG1,CAT,GLI3,TGFB1,SIX4,FOXC1,HOXA11,SALL1,RARB,SIX1,BMP4,LGR4,WNT2B,SPRY1,OSR1,BMPER,FGF2,BMP2,SIX2,TACSTD2,WNT11,ILK,GREB1L,HOXD11,FOXC2,NOG,CRLF1,SOX8	1.53635518363552
query_1	TRUE	0.0264419593246089	75	4302	35	0.00813575081357508	0.466666666666667	GO:1904659	GO:BP	glucose transmembrane transport	14163	27583	IMP IEA,IMP ISS IEA,ISS IEA,IEA,IEA,NAS,ISS,IEA,IEA,IEA,IEA,ISS IEA,IEA,ISS IEA,IDA IGI TAS IEA,TAS,IEA,IDA,ISS,IDA,IDA IBA IEA,TAS,IEA,IDA,IMP,IEA,IEA,IEA,IEA,ISS IEA,IMP,ISS,NAS IEA,IEA,TAS	AKT2,APPL2,ZDHHC7,NFE2L2,ADIPOR2,PPARD,PIK3R1,MAPK14,TSC1,MEF2A,SESN2,TRIB3,YES1,GRB10,SLC2A3,SELENOS,STXBP3,INPP5K,SLC2A6,C3,PID1,PRKAG2,EDNRA,ENPP1,CLTCL1,EDN1,RNASEL,SLC25A27,SLC1A2,SLC27A1,SLC45A1,IL1B,SLC2A9,RAP1A,SLC2A5	1.53635518363552
query_1	TRUE	6.38326449264226e-08	313	4302	146	0.0339377033937703	0.466453674121406	GO:0009100	GO:BP	glycoprotein metabolic process	14163	3715	IDA IBA NAS IEA,TAS,IDA IBA IEA,IBA,IDA IBA TAS NAS IEA,IDA IBA IEA,IDA IMP ISS IBA TAS IC IEA,IDA IMP IBA TAS IEA,IDA IMP IBA TAS IEA,IDA IBA,TAS,IMP,IMP ISS IBA TAS IEA,IDA IEA,IBA TAS,IDA,IEA,TAS,IMP IEA,IBA TAS IEA,IMP,IDA IBA NAS IEA,IDA IBA TAS NAS,IGI,TAS,TAS IEA,ISS,IBA TAS IEA,TAS,IDA IEA,IDA IBA TAS,IMP,IBA IEA,IDA,IDA IMP IBA TAS IEA,IDA TAS IEA,IMP,IDA IMP IBA TAS NAS IEA,IMP IBA,IBA,IDA TAS IEA,IMP,ISS IEA,IC IEA,IEA,IEA,IEA,ISS IEA,TAS,IDA TAS IEA,IDA IEA,TAS,IEA,ISS TAS IEA,IBA TAS,IMP TAS IEA,IBA IEA,IMP IBA TAS NAS IEA,TAS,IDA,IDA IBA TAS IEA,IEA,IDA IBA TAS IEA,TAS,IMP IBA,IEA,IEA,IMP IBA IEA,TAS IEA,IBA,IDA IBA TAS,TAS,IMP,IBA IEA,TAS,IDA TAS IEA,ISS IBA IEA,IMP,ISS IBA,IMP NAS IEA,IGI IBA TAS IEA,IDA TAS,IEA,IDA ISS IBA IEA,IEA,IMP,IDA IBA TAS IEA,IDA IBA TAS IEA,IMP TAS IEA,IDA IMP IBA TAS IEA,IMP IBA TAS IEA,IMP,ISS IEA,ISS IEA,IBA,IEA,IDA IMP IBA,IDA NAS,IDA IBA TAS IEA,IMP,TAS IEA,IEA,IBA IEA,IMP IBA TAS,IBA TAS,IDA,IBA,TAS,IDA IBA TAS IEA,IDA IBA,TAS IEA,TAS,IBA TAS IEA,IBA,IEA,ISS,IBA,TAS IEA,IMP TAS IEA,IEA,IDA TAS IEA,IDA IBA TAS,IDA IBA TAS IEA,TAS,IDA IBA,ISS IEA,ISS IBA IEA,IBA IEA,IEA,IEA,IBA,IBA TAS IEA,ISS,TAS IEA,IMP,IBA,IBA IEA,IDA TAS,IMP IBA IEA,ISS IEA,IDA ISS IBA TAS NAS,IBA TAS,IBA TAS IEA,IBA TAS IEA,ISS IEA,IDA IBA TAS IEA	SULF1,UBC,GANAB,ITM2C,RPN2,PRKCSH,DDOST,RPN1,OGT,ITM2B,LMAN1,PLOD3,STT3A,EXTL3,CHPF2,TMEM59,NCSTN,SEL1L,EXT2,MGAT4B,GOLGA2,SULF2,OGA,RAB1A,HEXB,GALNT5,BMPR2,MAN1A2,MVD,POGLUT3,CHST3,GOLPH3,MAN2A1,TNIP1,POMGNT1,POFUT1,TMEM165,MAN1B1,GNPTAB,GFPT1,GALNT2,UBE2J1,CHP1,OSTC,PPARD,COL11A1,PSEN1,UGDH,AMFR,POFUT2,NPC1,MAN2B1,TRAK2,ST3GAL1,MOGS,EDEM1,MAN2A2,MAGT1,SYVN1,ERP44,FUT8,VEGFB,CSGALNACT2,ARSB,SGSH,GORASP1,TRIP11,XYLT2,GALNT6,SLC35C1,CHST14,RNF185,BACE2,B3GNT9,CHST15,DHDDS,EOGT,PGM3,MANBA,FKTN,ALG2,IDUA,FUT11,GLCE,B4GALT4,COG3,LARGE1,MAN1A1,EDEM2,B4GALT7,POMT1,TCF7L2,ENTPD5,PLCB1,FBXO44,PHLDA1,AGA,GAL3ST4,ALG1,COG7,ST6GALNAC4,PAWR,ST3GAL5,C1GALT1C1,DSEL,ACOT8,GANC,UST,ALG12,NECAB3,GCNT4,HS3ST3B1,MAN1C1,GFPT2,EXTL1,ABCA7,PMM1,FUT10,GCNT1,PORCN,GALNT3,CHST7,DSE,MUC1,GXYLT2,FOXL1,FBXO2,FBXO6,BMP2,IL15,FBXO17,ALG14,JAK3,GALNT15,ACER2,ALG1L2,B3GALT4,HPSE,CRPPA,TMEM106A,CSGALNACT1,CHSY3,B3GNT8,B3GNT7,CCR7,A4GNT	1.53565397177626
query_1	TRUE	4.58439996629723e-10	401	4302	187	0.0434681543468154	0.466334164588529	GO:0030335	GO:BP	positive regulation of cell migration	14163	7837	IMP,IMP,IMP,IMP ISS,IDA ISO,ISS TAS IEA,IMP IEA,IMP ISS,IEA,IEA,IDA IGI,IEA,ISS IBA IEA,IMP,IMP,IMP IEA,IMP,IMP,IDA,ISS,IMP,IDA,IMP,IEA,IMP,IEA,ISS IEA,IMP IEA,IGI IEA,IDA,IMP,IDA IMP,IMP,IDA ISO,IMP,ISS IEA,IEA,IDA IMP,IMP,IMP,IDA,IDA IMP,IEA,IMP IEA,IEA,IMP IEA,IDA,IMP,ISS,ISS,IMP IGI,IDA,IEA,IMP,IEA,IGI,IEA,ISS IEA,IMP,IMP,IEA,ISS,IMP IGI,IMP,TAS,IMP,IDA IMP ISO,IGI,IDA ISO IBA,ISS IEA,ISS IEA,IEA,IMP,IBA,IBA,IMP,IEA,IEA,IDA IEA,IMP,ISS IEA,IEA,IMP,IMP,IEA,TAS,IEA,IMP,IDA,IBA IEA,IMP IGI,IMP,IMP,IDA,IMP,IMP,ISS IEA,IDA,IDA IMP IEA,ISS IEA,IDA,IDA,IBA,IMP ISS IEA,TAS,IEA,IMP,IDA IEA,IMP,IDA,IMP IGI,ISS,IEA,IBA IEA,IDA,IEA,IDA,IMP,IDA IBA IEA,IMP ISS IEA,IGI,IEA,IMP,IMP,IMP,IBA IEA,IMP IEA,ISS,IBA IEA,IEA,IMP,ISS IEA,IDA TAS IEA,IDA ISS IEA,IEA,IDA IMP ISS IEA,IEA,IBA,IDA,IDA ISS IEA,IMP,IBA,IEA,IMP,IDA IBA,IDA IGI IBA IEA,ISS IEA,TAS,IMP IBA,IMP IBA,IEA,ISS IBA IEA,IDA,IMP,IEA,IDA ISO,IDA IMP IBA,IMP,IEA,TAS,IEA,TAS,IEA,IMP IBA IEA,IGI,IMP IGI ISS,IMP,IDA IMP ISO,ISS IEA,IMP IBA,IMP,IDA,IDA,ISS IEA,IBA,IMP,IMP IBA,IDA,IDA,IDA,IDA IBA TAS,ISS IEA,IEA,IBA,IDA,IBA,IDA ISS IEA	ACTG1,CALR,HSPA5,RTN4,BSG,DDR2,RHOA,MAP4K4,AKAP12,IQGAP1,TMSB4X,GNAI2,SEMA3C,WNK1,HSPB1,ABL1,ANO6,RHOB,CEMIP,ARHGEF2,STAT3,AKT2,ADAM10,SSH1,SOD2,ITGA3,DAB2IP,F2R,MAPK1,BCAR1,TJP1,PDGFRA,DOCK1,XBP1,HDAC7,PTGS2,SMAD3,BMPR2,ROCK2,SP1,SMURF2,CD151,NFE2L2,ETS1,SWAP70,SDCBP,SASH1,RHOC,IQSEC1,RAPGEF2,NUMB,LGMN,MDM2,LRRC15,PIK3R1,ACVR1,DAPK3,PTN,MET,RIPOR1,ITGA2,ZNF703,ENPP2,PPP3CA,SCARB1,JCAD,CREB3,MAPK3,VEGFB,SRPX2,MAPRE2,PLK2,RRAS,PDGFC,SEMA3D,RHOJ,ITGAV,RRAS2,PAK1,SNAI2,RIPOR2,KITLG,IGF1R,MAP2K3,TGFB1,F10,FOXF1,DDRGK1,SPHK1,SEMA3A,PIK3CD,DAPK2,STX4,GLIPR2,MCU,RREB1,CIB1,MOSPD2,CARMIL1,NOTCH1,ROR2,ANGPT1,SEMA7A,PRKCE,NRP2,PREX1,ICAM1,BMP4,PLPP3,NTF3,PRKD1,CCN4,IL1R1,PDGFD,ZC3H12A,POSTN,ANXA3,TRADD,VEGFC,P2RX4,HMOX1,CCBE1,STAT5A,ZNF304,ITGA6,KIT,RAC2,BCAS3,SEMA6D,FBXO31,RHOD,SUN2,EDN1,CTSH,JAK2,PTK2B,TRPV4,PGF,TGFB2,F2RL1,FERMT2,TNFRSF14,SLC8A1,ATOH8,PDGFA,FGF2,BMP2,IL6R,FAM83H,PDPN,MCAM,FAM89B,IL1B,CLDN1,GPSM3,GLI1,TEK,WNT11,S1PR1,IL6,ILK,CXCL8,ACKR3,CXCL16,FERMT1,CSF1R,LAMC2,LEF1,PYCARD,CMKLR1,CASS4,TCAF2,IL34,FOXC2,PTP4A1,LGALS9,CD40,CCL11,EGF,FERMT3,F7,CD74,C5AR1,PLCG2,PECAM1,XG,CCR7	1.53526052372555
query_1	TRUE	0.000591147743138188	148	4302	69	0.0160390516039052	0.466216216216216	GO:0051216	GO:BP	cartilage development	14163	15724	ISS IEA,IEA,IEP IEA,IMP IEA,IEA,ISS IEA,ISS IEA,ISS IEA,ISS IEA,IEA,IMP ISS,IBA IEA,IEA,IEA,IEA,IDA,IEA,IEA,ISS,IEA,IEA,IEA,IMP IEA,IEA,IDA,IEA,IMP,IEA,IEA,IMP IEA,IEA,ISS,TAS,IDA,IEA,ISS IEA,IEA,IDA ISS IEA,IEA,IEA,ISS,IBA IEA,IEA,IEP,IMP,ISS IEA,IEA,IBA,IEA,IMP IEA,ISS,IMP,IDA,ISS,IDA IEA,IEA,IMP,IMP IBA IEA,IEA,NAS,IEA,IEA,IDA IEA,IEA,ISS IEA,IEA,IEA,NAS,IEA	SULF1,GLG1,PKD1,SNX19,ZEB1,OSR2,SLC39A14,SULF2,CREB3L2,SMAD3,BMPR2,RFLNB,SRF,MEF2D,RARG,EFEMP1,COL11A1,MAPK14,TSKU,MAPK3,THRA,PITX1,TRIP11,SHOX2,STC1,GLI3,SNAI2,GLI2,TGFB1,DDRGK1,FBXW4,TRPS1,ACVRL1,HMGA2,ROR2,HOXA11,RARB,BMP4,CCN4,EVC,EIF2AK3,RUNX2,EDN1,WNT2B,TRPV4,OSR1,MSX1,RUNX3,MAF,CCN3,SCIN,ITGB8,FGF2,WNT9A,BMP2,SATB2,GDF6,COL11A2,SIX2,WNT11,PTH1R,GHR,GDF5,NOG,CHADL,SCUBE2,COMP,CHI3L1,DLX2	1.53487221531155
query_1	TRUE	0.00132519229309401	133	4302	62	0.0144119014411901	0.466165413533835	GO:0030324	GO:BP	lung development	14163	7829	IEA,IEA,IEA,IEP,IEA,IEA,IMP,IMP,IEA,IEA,IEA,ISS IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,ISS IEA,IEA,ISS IEA,IEA,IMP IEA,IEA,IEA,ISS IEA,IEA,IEA,IEA,IEA,IEA,IDA ISS IEA,ISS IEA,IEA,IEA,ISS IEA,IEA,IEA,IEA,IEA,ISS,IBA IEA,ISS IBA,IEA,IEP,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IMP,IMP	PTK7,DAG1,CTSZ,PKD1,PLOD3,CDC42,ITGA3,CIC,MAPK1,SREBF1,PDGFRA,BMPR2,MAN1A2,MAN2A1,SRF,AP3B1,PTN,EP300,STK40,MAPK3,THRA,SEC24B,ELK1,TBX5,SAV1,SLC7A11,ERRFI1,GLI3,GLI2,TGFB1,FOXF1,SELENON,FSTL3,LOXL3,NOTCH1,TAB1,CRISPLD2,KLF2,THRB,BMP4,CELSR1,CCBE1,WNT2,CTSH,WNT2B,SPRY1,TBX4,LIF,PDGFA,FGF2,PDPN,GLI1,WNT11,RDH10,GATA6,ALDH1A2,AARD,NOG,MYOCD,ATXN1L,SFTPD,CHI3L1	1.53470496324493
query_1	TRUE	2.77008416322465e-09	369	4302	172	0.0399814039981404	0.466124661246612	GO:0043410	GO:BP	positive regulation of MAPK cascade	14163	12340	TAS,IEA,IEA,IMP IEA,IEA,IDA IMP IBA IEA,IEA,IEA,IMP,IDA IEA,IDA ISS IEA,TAS IEA,ISS IEA,IMP,TAS,IMP,IEA,IDA,IMP ISS,IBA TAS,ISS,IMP,IDA,IEA,IDA TAS,IC,IMP IBA,IMP,IDA IMP ISS TAS IEA,TAS,ISS IEA,IEA,IDA,IMP,TAS,IEA,TAS,IBA,IDA IBA,IEA,IEA,IDA IBA,IMP,IMP TAS IEA,IDA ISO,IDA IBA TAS IEA,IMP,IEA,IMP,IMP,IBA,IBA,IMP,IEA,IDA ISO IBA,IEA,IMP ISS IBA,IMP,IMP,IMP,TAS,IDA IBA,IDA IBA IEA,IEA,IDA,IDA IMP IEA,IEA,IBA,IBA TAS IEA,IBA,IDA,TAS,IMP,IEA,IDA,IEA,IMP IBA,IBA,ISS,IEA,ISS IEA,TAS,TAS,IDA,IBA IEA,IDA,TAS IEA,IDA IBA IEA,IEA,ISS,IMP,IEA,IEA,IDA,IDA,IDA IEA,IDA,ISS IBA IEA,IBA,IDA IBA,IBA TAS IEA,IDA,IMP,IBA,IDA,IMP ISS TAS IEA,IEA,IBA IEA,IDA IMP IBA IEA,ISS,IDA,IEA,IMP IC,IMP,IMP IEA,IEA,IDA,IDA ISS IEA,IDA,IDA,TAS,IEA,IEA,IDA,IDA IMP IBA,IDA IBA TAS IEA,IDA,ISS IEA,IDA IMP,IDA ISO,TAS,IDA,IBA IEA,IDA IBA,ISS,IDA ISS,TAS,IBA,IBA,IDA IMP IBA,ISS IBA,IDA,IEA,IEA,IMP,IMP IEA,IEA,ISS IEA,IEA,IEA,IMP ISS,IDA IBA,IDA IBA IEA,IMP IEA,IMP IBA,ISS IEA,IDA,IDA,IMP,IMP,ISS IEA,IBA,IDA,IDA IEA,IDA IMP IBA IEA,IDA TAS,IDA ISS IBA,IDA IEP,IMP,ISS,IDA IBA,IC	UBC,MAGED1,AKAP12,IQGAP1,GNAI2,SHC1,ABL1,CDC42,ROBO1,DAB2IP,F2R,MAPK1,ATP6AP1,PDGFRA,MAPKAPK2,RAPGEF1,NPTN,ERP29,MINK1,MAP2K2,ROCK2,LTBR,RYK,SORBS3,TAB2,SDCBP,SASH1,ROCK1,TAOK2,DUSP6,MYDGF,HMGCR,RAPGEF2,ARL6IP5,DUSP7,PSEN1,MAPK14,TRAF3,GADD45A,RAP1B,CFLAR,EDA2R,JCAD,MAPK3,VEGFB,RIPK1,MID1,AKAP13,NRG1,DSTYK,CCL2,PDGFC,BCAR3,AR,DENND2B,ERCC6,MAP3K12,MFHAS1,TAOK3,PAK1,DUSP5,RASSF2,ARRB1,MYD88,MDFIC,GDF15,KITLG,IGF1R,MAP2K3,TNFRSF19,SPHK1,SEMA3A,SH3RF3,C1QTNF1,GLIPR2,ITGA1,PDE8A,ROR1,SH3RF1,STK3,CIB1,MAP3K6,MAPKAPK3,NOTCH1,ROR2,ANGPT1,TAB1,SEMA7A,PRKCE,PTPRJ,ICAM1,EPHA4,BMP4,PLCE1,PLCB1,ERN1,NTF3,MAP2K5,DUSP22,GADD45B,RIPK2,MBIP,PRXL2C,PDGFD,ZC3H12A,MAP3K5,NQO2,AVPI1,KIT,ABCA7,EDN1,IKBKE,LRRK2,TRIM5,PTK2B,TRPV4,TGFB2,F2RL1,FERMT2,BMPER,IKBKG,NMNAT1,CAVIN3,LIF,PDGFA,FGF2,PELI2,CD36,BMP2,IL6R,ADORA2B,ARHGEF5,MLKL,IL11,GDF6,IL1B,IRAK2,ADRA1D,TRAF1,TEK,NTRK2,IL6,FZD4,ILK,RASGRP1,ACKR3,KISS1,GHR,HCRTR1,TLR3,CSF1R,CD4,RELL1,PYCARD,NEK10,RAP1A,IL34,XDH,LGALS9,CD40,TMEM106A,CCL11,ADRB2,EGF,CD74,C5AR1,THPO,GRM4,CHI3L1,LAPTM5,ADRA1B,CCR7	1.53457079898554
query_1	TRUE	0.00742462409161542	101	4302	47	0.0109251510925151	0.465346534653465	GO:0071674	GO:BP	mononuclear cell migration	14163	19714	IMP,IMP,IMP ISS IEA,IEA,IMP IEA,IMP,IGI,IEA,IMP IEA,ISS,IDA,IDA,IGI,ISS IEA,IDA ISS IBA,IDA,IMP,IEA,ISS IEA,TAS,IDA,IMP ISS,IEA,ISS IEA,IEA,IEA,ISS IEA,IEA,IMP,IBA,IC,ISS IEA,ISS IEA,IC,IBA IEA,IGI,ISS IEA,IMP IBA,IDA,IMP,IBA,ISS IEA,IEA,IMP,IMP IBA IEA,IBA,IDA ISS TAS IC IEA	CALR,RHOA,WNK1,CDC42,ANO6,ADAM10,MAPK1,GBA,STK10,CD47,LGMN,CREB3,MAPK3,EPS8,CCL2,APOD,RIPOR2,TGFB1,TRPM4,PIK3CD,MOSPD2,SLC8B1,ICAM1,PLCB1,PDGFD,IL27RA,PTK2B,TRPV4,CCN3,TNFRSF14,IL6R,HSD3B7,S1PR1,IL6,CXCL16,CSF1R,PYCARD,CMKLR1,IL34,LGALS9,CCL11,RIPK3,C5AR1,PECAM1,GCSAM,XG,CCR7	1.53200905864645
query_1	TRUE	0.0349835616346391	71	4302	33	0.00767085076708508	0.464788732394366	GO:0062207	GO:BP	regulation of pattern recognition receptor signaling pathway	14163	18636	ISS IEA,IDA,IDA,IMP IEA,ISS IEA,IMP IEA,IMP ISO,IMP,IDA,IMP IEA,ISS IEA,IDA,IEA,IMP ISS IEA,ISS IEA,TAS,IMP,IDA IMP ISS IEA,ISS IEA,ISS IEA,IDA,IDA,ISS IEA,IMP,IDA NAS IEA,IDA IMP,ISS IEA,IGI,IMP,IEA,IDA TAS,ISS IEA,TAS	RTN4,DAB2IP,PUM1,ZDHHC5,APPL2,ERBIN,ZC3HAV1,RIOK3,CYBA,MFHAS1,GPR108,USP15,NLRX1,SLC15A4,LGR4,TICAM1,DDX60,DHX58,IRF7,SLC15A3,IFI35,NR1H3,IRAK3,NR1D1,TNFAIP3,F2RL1,RAB7B,CD36,HSPA1B,ESR1,TLR3,RSAD2,LY96	1.530172667806
query_1	TRUE	0.0349835616346391	71	4302	33	0.00767085076708508	0.464788732394366	GO:0030433	GO:BP	ubiquitin-dependent ERAD pathway	14163	7861	IBA TAS,IDA IMP IBA TAS,IBA TAS,IMP,IMP IEA,IMP,TAS,IDA IMP IBA IEA,TAS,IMP IBA TAS,IMP IBA IEA,IDA IMP TAS IC,IDA,IMP ISS TAS IEA,IDA IMP TAS IEA,IBA,IDA,IBA,IMP,IDA ISO IBA,IMP,IDA,IDA IBA,IBA IEA,IDA,IBA,IMP IEA,IBA,IMP IEA,IDA ISS IEA,IBA IEA,ISS IBA IEA,IBA	HSPA5,VCP,SEL1L,UBXN4,DNAJC10,ECPAS,XBP1,HERPUD1,NFE2L2,MAN1B1,UBE2J1,AMFR,ERLIN2,EDEM1,SYVN1,UBE4A,ERLIN1,DNAJB12,TRIM25,DNAJB2,RNF185,SEC61B,SELENOS,TMUB2,MAN1A1,RNF121,EDEM2,FBXO44,DNAJB9,WFS1,FBXO2,FBXO6,FBXO17	1.530172667806
