query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	evidence_codes	intersection	enrichment
query_1	TRUE	0.0104024228039095	117	4664	58	0.0124356775300172	0.495726495726496	GO:0006282	GO:BP	regulation of DNA repair	14163	2307	IDA IMP,IDA,IDA IEA,IDA,IMP,IDA,IEA,IMP IBA IEA,IMP,IMP,IMP TAS,NAS,IDA IMP,IDA,IDA IEA,IDA IEA,IDA,TAS IEA,IMP,IMP,IDA,IMP,IMP,IBA,IMP,IDA IBA,IMP,IMP,IDA,IDA,IDA ISS IEA,IDA,IDA IEA,IEA,IDA IEA,IDA,IMP,IEA,IDA,IDA,IBA,IMP,IMP ISO IBA,IMP,IDA,IMP IBA IEA,IBA,IMP IBA,IMP,IDA,IBA,IMP IBA IEA,IMP,IDA IBA IEA,IBA,IDA,IDA,IMP IBA IEA	RPS3,PRKDC,HMGB1,FUS,DHX9,TRIM28,NSD2,DEK,TWIST1,PCNA,UBE2N,H2AX,TIMELESS,UBQLN4,RIF1,USP1,MAGEF1,UBE2V2,PPP4R2,RPA2,CHEK1,ARID2,BRCA1,PARG,FOXM1,SHLD2,SIRT1,DDX11,MAD2L2,FIGNL1,SIRT7,POT1,SLF1,CBX8,POLQ,RAD51AP1,SPIRE2,TEX15,NUDT16L1,RAD51,RMI2,KDM1A,ERCC8,KMT5C,WRAP53,PARPBP,FANCB,EYA1,AXIN2,AUNIP,OTUB2,HELB,KDM4D,SHLD1,EYA4,WAS,PRKCG,RTEL1	1.5053547081849
query_1	TRUE	0.018585501834724	105	4664	52	0.0111492281303602	0.495238095238095	GO:0098781	GO:BP	ncRNA transcription	14163	22155	IMP,IMP,TAS,TAS,IBA,TAS,TAS,IC,TAS,IMP IGI IEA,IC,IMP IGI,IEA,IMP,IMP IBA TAS,TAS,TAS,TAS,IC,TAS,TAS,IBA TAS,TAS,IDA TAS,TAS,IC,TAS,IGI,TAS,IMP,TAS,IDA IBA,IBA,TAS,TAS,TAS,TAS,TAS,IDA IMP,NAS,IDA,IEA,IMP TAS,TAS,TAS,TAS,IMP,IBA TAS,IEA,TAS,TAS,TAS	NCL,SMARCA4,INTS1,SRRT,TCOF1,NCBP2,RPRD1A,GTF3C4,NCBP1,MACROH2A1,GTF3C2,PIH1D1,POLR1B,NOL11,ICE2,GTF2A1,POLR2G,POLR2D,GTF3C3,CCNT1,POLR2H,SNAPC3,NABP2,SNAPC4,INTS7,GTF3C6,POLR2K,MACROH2A2,POU2F1,DDX11,POLR2J,POLR1E,TAF1B,INTS13,INTS2,INTS9,POLR2F,TBP,SIRT7,NIFK,LARP7,NPM3,ZC3H8,INTS4,GTF2E1,TAF5,IPPK,SNAPC1,CELF3,TAF11,INTS12,POLR1G	1.50387160009802
query_1	TRUE	0.0470931020189111	87	4664	43	0.00921955403087478	0.494252873563218	GO:0006614	GO:BP	SRP-dependent cotranslational protein targeting to membrane	14163	2599	TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,TAS,IBA TAS IEA,IBA TAS IEA,TAS,TAS,TAS,TAS,TAS,TAS,ISS IBA TAS IC IEA,TAS,TAS,TAS,IBA,IEA,TAS,TAS	RPL8,RPS3,RPL6,RPS18,RPS14,RPL27A,RPL23,RPS9,RPL29,RPS5,RPS16,RPS7,RPL37A,RPS20,RPS27,RPL37,RPS15,RPS25,RPL9,RPL31,RPL35,RPL27,RPS27A,RPS13,RPL34,RPS3A,RPL36,SRP9,SRP72,RPS21,RPL38,RPL30,RPL23A,RPL41,RPS28,SRP54,RPS29,RPL39,RPS23,SEC61A2,TRAM1L1,RPL22,UBA52	1.50087981309517
query_1	TRUE	0.015741257562325	114	4664	56	0.0120068610634648	0.491228070175439	GO:0008033	GO:BP	tRNA processing	14163	3515	NAS,IBA,IEA,IDA IBA TAS IEA,IBA IEA,IEA,IEA,IDA TAS IEA,IMP IGI TAS,IDA IEA,IBA IEA,TAS,IBA,TAS IEA,IBA,IDA IEA,IMP IEA,TAS,IMP ISS IEA,IEA,IBA IEA,IDA IMP IBA TAS IEA,IDA IBA TAS IEA,IDA IBA TAS IEA,IBA TAS IEA,IDA IBA TAS IEA,IDA IBA TAS IEA,IBA IEA,IBA,IBA TAS IEA,IMP IEA,IBA TAS IEA,IBA,IDA IBA IEA,IBA IEA,IEA,IDA IBA TAS IEA,IDA IBA TAS IEA,IBA,IMP IEA,IEA,IBA IEA,IDA TAS,IDA,IEA,IEA,IDA IBA TAS IEA,IDA IEA,IBA TAS IEA,IBA TAS NAS IEA,IDA IMP IBA IEA,IDA IBA TAS IEA,IDA IBA TAS IEA,IBA IEA,IDA,IEA	KARS1,TRMT112,DKC1,NSUN2,ELP1,DUS1L,NAT10,HSD17B10,SSB,PUS7,TRMU,FAM98B,THADA,TRMT6,TARBP1,WDR4,METTL2B,CSTF2,METTL2A,ELP6,GTPBP3,TRMT10C,POP7,TSEN54,PUS1,RPP25,QTRT2,TRMT1L,TRUB1,TRIT1,METTL6,LCMT2,C9orf64,TPRKB,TRMT13,TRMT11,TRMT61B,POP1,THUMPD2,ADAT1,POLR3K,TRMT12,NSUN6,NSUN3,LSM6,LAGE3,POP5,DTWD2,ADAT2,CTU1,TRMT10A,TSEN2,RPP40,ELP4,BCDIN3D,OSGEPL1	1.49169450212151
query_1	TRUE	0.0318361249602542	100	4664	49	0.0105060034305317	0.49	GO:0060078	GO:BP	regulation of postsynaptic membrane potential	14163	16941	IEA,IEA,ISS,ISS IEA,IEA,ISS IEA,IEA,ISS IBA IEA,IEA,IEA,IEA,NAS,ISS IEA,IEA,ISS IEA,IEA,ISS IEA,ISS,ISS,ISS,IEA,IBA,IEA,IEA,ISS IEA,IDA,ISS IEA,ISS IEA,ISS,IEA,ISS,ISS IEA,IEA,IEA,IEA,IMP,IEA,IEA,NAS,IEA,IEA,IDA IEA,IEA,IBA,IEA,IEA,IEA,IBA,ISS IEA	EIF4A3,SLC29A1,CHRNA3,MAPK8IP2,CHRNB2,CUX2,OPRM1,SHANK1,CDK5,DGKI,GRIK5,ARRB2,SLC8A3,PPP1R9A,MPP2,ABAT,PRKCZ,GRIN1,RIMS2,TMEM108,CHRNB4,SHANK2,CHRNB1,FGF14,NRXN1,NLGN4X,SLC8A2,RELN,NLGN3,CELF4,RIMS1,CHRNA7,GRID1,CHRNA5,SNCA,CBLN1,STX1A,GRIK3,DRD2,GRIK4,NTSR1,CHRFAM7A,CHRM1,GABRA3,GLRA3,GRM1,GABRD,GABRG3,GRID2	1.48796526586621
query_1	TRUE	0.000652476240438897	186	4664	91	0.0195111492281304	0.489247311827957	GO:1902749	GO:BP	regulation of cell cycle G2/M phase transition	14163	25857	TAS,TAS,TAS,TAS,TAS,TAS,IMP,TAS,TAS,TAS,TAS,TAS,TAS,TAS,IDA,TAS,IMP,ISS,TAS,IBA,TAS,IMP,IDA,IEA,TAS,IMP IBA TAS,IDA,TAS,TAS,IMP,TAS,TAS,TAS,TAS,TAS,TAS,IMP,TAS,IMP,IBA,TAS,IEA,TAS,IMP,IDA,TAS,IDA IMP IBA,TAS,TAS,IBA,IBA IEA,IMP,TAS,IBA IEA,TAS,TAS,TAS,TAS,TAS,TAS,IEA,IEA,IEA,TAS,ISS,TAS,IDA,TAS,IMP,TAS,TAS,IMP,IEA,TAS,IBA,IMP,IMP,TAS,TAS,TAS,TAS,TAS,IMP,TAS,IBA IEA,TAS,TAS,ISS IBA IEA,IMP,IEA,IDA	HSP90AA1,TUBB,YWHAE,YWHAG,CKAP5,PSMB4,RCC2,PCM1,PSMA7,PSMD4,TPX2,PSMA4,PSMB1,PSMC5,CDK4,PSMC4,RAB11A,PHOX2B,CDK5RAP2,TOPBP1,AKAP9,MACROH2A1,CCNB1,MTA3,PSMD12,CDK1,NAE1,CEP250,SEM1,DTL,CCP110,HAUS6,ALMS1,NINL,GTSE1,CEP78,CHEK1,PLK1,NABP2,CDC6,PRKAR2B,BRCA1,CENPJ,KIF14,BRSK1,TUBG1,CLSPN,AURKA,CEP290,RAD17,MRE11,FBXO5,NEK2,CDC25A,CEP41,NDE1,CEP131,OFD1,HAUS1,CNTRL,RNASEH2B,PAXIP1,PKIA,PLK4,AURKB,HMMR,BLM,CEP135,RAD51C,CEP152,SFI1,CDC7,MIIP,HAUS5,ORC1,DBF4B,DONSON,CSNK1D,CEP70,TUBB4A,CEP72,PSMA1,ATAD5,HAUS8,CDC25C,HAUS2,PSMA8,TICRR,STOX1,CCNB3,KCNH5	1.48567960493554
query_1	TRUE	0.000972941686199286	178	4664	87	0.0186535162950257	0.48876404494382	GO:0010389	GO:BP	regulation of G2/M transition of mitotic cell cycle	14163	4593	TAS,TAS,TAS,TAS,TAS,TAS,IMP,TAS,TAS,TAS,TAS,TAS,TAS,TAS,IDA,TAS,IMP,ISS,TAS,IBA,TAS,IDA,IEA,TAS,IMP IBA TAS,IDA,TAS,TAS,IMP,TAS,TAS,TAS,TAS,TAS,IMP,TAS,IMP,IBA,TAS,IEA,TAS,IMP,IDA,TAS,IDA IMP IBA,TAS,TAS,IBA,IBA IEA,IMP,TAS,IBA,TAS,TAS,TAS,TAS,TAS,TAS,IEA,IEA,TAS,ISS,TAS,IDA,TAS,IMP,TAS,TAS,IMP,IEA,TAS,IBA,IMP,IMP,TAS,TAS,TAS,TAS,TAS,TAS,IBA,TAS,TAS,ISS IBA IEA,IMP,IEA,IDA	HSP90AA1,TUBB,YWHAE,YWHAG,CKAP5,PSMB4,RCC2,PCM1,PSMA7,PSMD4,TPX2,PSMA4,PSMB1,PSMC5,CDK4,PSMC4,RAB11A,PHOX2B,CDK5RAP2,TOPBP1,AKAP9,CCNB1,MTA3,PSMD12,CDK1,NAE1,CEP250,SEM1,DTL,CCP110,HAUS6,ALMS1,NINL,CEP78,CHEK1,PLK1,NABP2,CDC6,PRKAR2B,BRCA1,CENPJ,KIF14,BRSK1,TUBG1,CLSPN,AURKA,CEP290,RAD17,MRE11,FBXO5,NEK2,CDC25A,CEP41,NDE1,CEP131,OFD1,HAUS1,CNTRL,RNASEH2B,PKIA,PLK4,AURKB,HMMR,BLM,CEP135,RAD51C,CEP152,SFI1,CDC7,MIIP,HAUS5,ORC1,DBF4B,DONSON,CSNK1D,CEP70,TUBB4A,CEP72,PSMA1,HAUS8,CDC25C,HAUS2,PSMA8,TICRR,STOX1,CCNB3,KCNH5	1.48421208587893
query_1	TRUE	0.0174452648437159	117	4664	57	0.012221269296741	0.487179487179487	GO:0006119	GO:BP	oxidative phosphorylation	14163	2156	IMP TAS NAS,NAS IEA,IGI,IBA TAS IEA,IMP IEA,TAS NAS,IMP IBA TAS NAS,IBA,IEA,IMP IEA,TAS NAS,IEA,IBA TAS IEA,IDA,ISS IEA,IBA TAS,IDA TAS,IBA TAS IEA,IBA IEA,IMP,TAS,TAS NAS,IDA TAS,IBA TAS,TAS NAS IEA,TAS IEA,TAS NAS,TAS NAS,TAS,TAS NAS,IBA TAS IEA,IBA TAS NAS IEA,IMP TAS NAS,TAS IEA,IEA,IDA TAS,TAS NAS,IMP,TAS NAS IEA,IMP IEA,TAS NAS,TAS NAS,IEA,IBA,IMP,IBA NAS,TAS NAS,IMP IBA TAS NAS IEA,TAS NAS,IMP,IMP,IBA IEA,TAS NAS,IDA TAS,TAS IEA,IDA IBA IEA,IMP	MT-ND3,MT-ND4L,CHCHD2,UQCRH,PARK7,NDUFS5,NDUFS2,CYCS,MSH2,STOML2,NDUFA4,DLD,COX7C,CCNB1,PPIF,CYC1,ATP5F1E,COX5B,COX7A2,CDK1,ATP5MC3,NDUFA5,ATP5PF,UQCRQ,NDUFB9,COX7B,NDUFB7,NDUFB4,NDUFB11,NDUFAB1,COX5A,NDUFS6,NDUFS3,COX6C,COQ9,MT-ATP8,NDUFB2,SURF1,NDUFA8,UQCC2,NDUFA1,NDUFB3,DGUOK,ANTKMT,SLC25A33,NDUFAF1,NDUFB1,NDUFB6,NDUFA3,AK4,COA6,UQCRHL,NDUFA2,ATP5ME,SNCA,COX4I2,MLXIPL	1.47940031666447
query_1	TRUE	3.20019420464135e-08	386	4664	188	0.0403087478559177	0.487046632124352	GO:0000280	GO:BP	nuclear division	14163	120	IMP IBA,TAS,IMP TAS,IMP TAS,TAS,IMP TAS IEA,IBA,IDA,IMP,TAS,IMP,TAS,IPI IBA IEA,IDA IMP IBA NAS IEA,IBA IEA,IMP,TAS IEA,IBA TAS IEA,NAS,IMP,IDA IBA IEA,IMP,IDA IBA,IEA,IMP,TAS,TAS,IMP,TAS,IDA IBA,TAS,TAS,IMP IBA,IMP TAS,TAS,IBA TAS,IDA,IDA IBA TAS,IMP IBA TAS,IDA IMP IBA IEA,IDA IMP IBA TAS,IEA,IDA IMP IBA TAS IEA,TAS,IDA TAS IEA,IDA IMP TAS,IBA IEA,IDA,TAS,IBA TAS IEA,TAS,NAS,IMP IBA NAS,TAS,TAS,IBA TAS,TAS,IMP,IDA NAS,IPI IMP IBA IEA,TAS IEA,IBA TAS IEA,IBA,IMP,IMP TAS,IMP IBA TAS,TAS IEA,IDA,IDA IMP IBA IEA,ISS,NAS,IDA IMP TAS IEA,IMP IBA TAS,IDA IBA,IDA IBA NAS IEA,IBA TAS IEA,IMP IBA NAS IEA,IMP IBA IEA,IMP,IBA IEA,TAS,IMP IBA,IBA IEA,IMP IBA,ISS IBA TAS IEA,IMP IBA,IDA IMP TAS,IMP IBA IEA,IMP,IGI,IBA,IMP,IEA,IBA,TAS IEA,TAS,IBA,TAS IEA,IDA IBA IEA,IMP TAS IEA,IBA,IMP,IEA,IBA,NAS IEA,TAS,IEA,IMP ISS IBA IEA,IEA,IBA,IMP IBA,IBA IEA,ISS IEA,IMP,TAS IEA,IBA TAS IEA,IMP IBA TAS IEA,IMP,IBA,IBA,IDA IMP TAS IEA,IMP,TAS,IMP,IBA IEA,IMP,IMP ISS IEA,IMP,NAS IEA,IMP IBA,IDA IBA,IMP,TAS,IMP IBA,IMP IBA,IMP,IEA,ISS IEA,IDA,ISS IBA IEA,IBA,TAS,IBA,IEA,IMP,IEA,IBA TAS IEA,IBA,ISS,IDA IBA IEA,IEA,TAS,IEA,TAS,ISS,IEA,ISS IBA IEA,IMP IBA,IBA,TAS,IMP IBA IEA,ISS IEA,IEA,IMP,ISS IBA,IEA,IEA,IBA NAS IEA,IBA IEA,IDA,ISS IEA,IMP IBA,IMP IBA TAS IEA,IBA IEA,IBA,IBA TAS,TAS,IMP,IBA,TAS,ISS,IMP IBA IEA,TAS,ISS IBA IEA,ISS IBA IEA,IDA TAS,TAS,IMP	HNRNPU,SET,KPNB1,RAN,RPS27A,SMC1A,TOP2B,MKI67,ATRX,NUP205,EML4,CSNK2A1,PDS5A,NCAPD2,RANBP1,SMC3,UBB,BUB3,KLHDC3,NUDC,TPX2,STAG2,NAA50,ASPM,RAB11A,BANF1,AHCTF1,TACC3,SUMO1,CDK5RAP2,LBR,NUP160,CLASP2,RB1,NUP133,NCAPG2,MACROH2A1,RCC1,CCNB1,KIF11,MAD2L1,EHMT2,NCAPD3,ANLN,SMC2,UBE2S,INCENP,RACGAP1,NUP107,REC8,CDK1,AURKAIP1,KIFC1,NUP155,NUP93,ANAPC11,PIN1,KIF22,KNTC1,CDCA5,NDC1,BUB1B,NUF2,KIF4A,SPAST,KIF23,CDC20,CHEK1,NCAPH,PPP2R2D,DLGAP5,PLK1,UBE2C,ZWINT,NCAPG,BUB1,ESPL1,CUL9,CDC6,NSL1,NUP85,CENPX,BRIP1,KNSTRN,NCAPH2,WRAP73,CENPE,SPDL1,KIF14,UBXN2B,TUBG1,DIS3L2,CKS2,KIF18B,AURKA,NUP43,MZT1,MRE11,FBXO5,NEK2,PTTG1,BCCIP,PDE3A,NDE1,KIF20B,MAD2L2,FANCA,TRIP13,KATNB1,KIFC2,CDCA8,SGO2,FIGNL1,CEP85,CCNB2,TTK,NDC80,CEP97,MSH3,DSN1,AURKB,CDT1,PKMYT1,KLHDC8B,RAD51C,PIBF1,SIRT7,REEP4,MLH3,CCSAP,PSRC1,SLF1,VRK1,FANCD2,MIS12,KIF2C,BRCA2,TDRKH,RAD51AP1,SPIRE2,RMI1,UBE2D1,CENPK,TEX15,CHEK2,SMPD3,RAD51,SLX4,MYBL1,KIF18A,CCNE1,NUP35,MTBP,PRMT5,ZSCAN21,PSMC3IP,RNF212,BORA,RAD54L,CDC25C,SGO1,BRME1,MAPK15,FANCM,C14orf39,CCNE2,PSMA8,SYCP2,MEIOC,BMP7,USP44,MAP10,ANAPC15,HFM1,TOGARAM2,RAD54B,UBA52,XRCC3,SYCP2L,CCNA1,ANKRD31,DSCC1,H4C5,MEIOB,TEX14,KIF25,H4C3,TUBB8	1.47899688052684
query_1	TRUE	1.61911848017796e-09	448	4664	218	0.0467409948542024	0.486607142857143	GO:0034660	GO:BP	ncRNA metabolic process	14163	10040	TAS,TAS,ISS IBA TAS,TAS,TAS,TAS,TAS,IDA,IMP IBA,IMP IBA TAS,TAS,IMP,TAS,IMP,IMP,TAS,TAS,TAS,IBA TAS,IMP TAS,IEA,TAS,IDA IBA IEA,IDA IBA TAS IEA,TAS IEA,IMP IBA IEA,IDA IBA TAS NAS IEA,IBA IEA,IBA TAS IEA,TAS,IBA TAS IEA,IBA,IBA IEA,IDA IMP IBA TAS IEA,IBA,IBA,TAS,TAS,TAS IEA,IEA,IMP IBA TAS IEA,IBA TAS,TAS,IBA,IDA IBA TAS IEA,IEA,IEA,IMP IBA TAS IEA,TAS,IEA,IMP TAS IEA,IBA IEA,TAS,IDA IBA TAS IEA,IDA ISS IBA TAS IEA,IBA IEA,IMP IBA TAS IEA,IEA,TAS,IMP IBA,IMP ISS IBA TAS IEA,IBA,IBA,IBA TAS IEA,IMP IBA TAS IEA,IBA,IEA,IMP IBA TAS IEA,IMP IBA TAS IEA,TAS,IBA,IDA TAS IEA,IBA TAS NAS IEA,IBA TAS IEA,IMP IBA TAS IEA,IMP IGI TAS,IMP IBA TAS IEA,IMP TAS IEA,IDA TAS IC IEA,IDA IBA,IDA IEA,TAS,TAS IEA,IBA TAS,ISS IBA TAS IEA,TAS IEA,IBA IEA,TAS,IBA,IBA TAS,IBA TAS IEA,TAS IEA,IDA IBA IEA,IBA TAS IEA,TAS IEA,IBA TAS IEA,IMP IBA,IDA ISS IBA IEA,TAS IEA,IBA IEA,IBA,IDA,IDA IEA,IBA TAS IEA,IBA IEA,IBA TAS IEA,TAS IEA,IDA IBA IEA,IBA,TAS,IBA IEA,IBA IEA,IDA,IDA,IEA,IMP IEA,IDA,IDA IBA TAS IEA,TAS,IMP ISS IEA,IBA IEA,IBA,IBA TAS IEA,IMP,IEA,IBA IEA,IMP IBA TAS NAS IEA,IDA IMP IBA TAS IEA,IDA IBA TAS IEA,IDA IBA TAS IEA,ISS IBA TAS IEA,IDA IBA IEA,IBA IEA,IDA IBA IEA,ISS IBA IEA,IEA,IBA TAS IEA,IBA TAS IEA,IDA IBA TAS IEA,IDA IBA TAS IEA,IBA IEA,IDA IEA,IBA,IBA IEA,IDA,IDA TAS IC IEA,IBA TAS IEA,TAS,IMP IBA IEA,IMP IEA,IBA,IDA,IMP ISO IEA,IMP IBA TAS IEA,IBA TAS IEA,IBA TAS IEA,IBA TAS IEA,IBA,IDA IBA IEA,ISS IEA,IBA NAS,IEA,IDA IBA IEA,IMP,IBA IEA,IEA,IEA,TAS,IDA IBA TAS IEA,IDA IBA TAS IEA,IMP IBA TAS IEA,IBA,IDA IMP IBA IEA,IMP IEA,IEA,IEA,IEA,IBA,IBA,IDA IBA,IDA,TAS,ISS,IBA,IBA,IBA IEA,TAS,IBA IEA,IMP IBA TAS NAS IEA,IBA IEA,IDA TAS,IBA TAS IEA,IDA IBA,IBA IEA,IEA,IBA TAS IEA,IEA,ISS IEA,IDA IBA TAS IEA,IDA IEA,IBA TAS IEA,IBA TAS IEA,IDA IMP,IBA TAS NAS IEA,IDA IMP IBA IEA,TAS IEA,IDA IBA TAS IEA,IDA IBA TAS IEA,IBA IEA,IBA,TAS,TAS,IDA IBA TAS,IDA IBA IEA,IEA,IEA,IEA,ISS IEA	RPL8,RPL6,RPS14,RPL27A,RPL23,RPS9,RPL29,PRKDC,RPS16,RPS7,RPL37A,RPS27,RPL37,RPS15,RPS25,RAN,RPL9,RPL31,RPL35,RPL27,DDX21,RPL34,INTS1,LARS1,NOLC1,SRRT,KARS1,FTSJ3,IARS2,RPL36,VARS1,RSL1D1,RPL7L1,TRMT112,DDX18,RPS21,RPL38,NOP56,PDCD11,GTPBP4,HEATR1,BMS1,PPA1,EBNA1BP2,FBL,WBP11,DDX56,DKC1,RPL30,EIF4A3,WDR43,RRP1B,RPL23A,FARSA,NSUN2,ELP1,DIS3,DUS1L,RPL41,RPS28,MTREX,TSR1,PIH1D1,NAT10,UTP4,RRP12,CHD7,NOL11,BUD23,NOP58,MRTO4,HSD17B10,IMP4,LAS1L,BOP1,SSB,WDR12,WDR75,DARS2,METTL3,PUS7,RPL39,UTP18,WDR3,NHP2,UTP11,TRMU,FAM98B,THADA,WDR46,EXOSC6,FCF1,INTS7,NOP10,MPHOSPH10,WDR36,RIOK1,DIS3L2,TRMT6,RRP1,TARBP1,PNPT1,WDR4,EXOSC2,RRP15,TARS2,GEMIN4,NSUN5,NOL10,PPA2,RPF1,TFB2M,HRAS,SHQ1,BRIX1,METTL2B,AGO3,HARS2,CSTF2,METTL2A,RPF2,DDX10,GAR1,WDR74,ELP6,GTPBP3,EXOSC9,TRMT10C,POP7,TSEN54,EMG1,GATB,BYSL,INTS2,ERI1,REXO4,EXOSC8,PUS1,RPP25,QTRT2,TRMT1L,INTS9,TRUB1,ESF1,NVL,RRP9,TRIT1,AIMP2,LYAR,METTL6,NGDN,SIRT7,PIN4,C1D,UTP6,LCMT2,RCL1,C9orf64,QRSL1,TDRKH,NIFK,RRNAD1,TPRKB,LARP7,TRMT13,NPM3,TRMT11,XPO5,TRMT61B,POP1,NOL9,THUMPD2,DIS3L,ADAT1,POLR3K,UTP23,FAM207A,SRFBP1,ZNHIT3,INTS4,METTL5,SENP3,MYBL1,MRPL1,ERI2,TRMT12,MAPT,DTD1,EXOSC4,FBLL1,NSUN6,IMP3,NSUN3,LSM6,PSTK,TFB1M,LAGE3,PIWIL1,POP5,DTWD2,ADAT2,EXOSC7,LIN28B,CTU1,TRMT10A,MRM1,TSEN2,RPP40,ELP4,HELB,RPL22,UBA52,BCDIN3D,INTS12,OSGEPL1,PTGES3L-AARSD1,SUV39H1,TRIM71	1.47766229937515
query_1	TRUE	0.0484588310682654	97	4664	47	0.0100771869639794	0.484536082474227	GO:0030534	GO:BP	adult behavior	14163	7916	IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IMP,IMP,IMP,IMP,IMP,IEA,IMP,IEA,IEA,IEA,IEA,IMP,IEA,IEA,ISS IEA,IEA,IEA,IEA,IEA,ISS IEA,ISS,IMP,IMP,IMP ISO IEA,IMP,IEA,IEA,IEA,IMP,IEA,IMP,IEA,IMP,IEA,ISS IEA,IEA,IEA	DBH,HDAC2,PARK7,HIPK2,ADAM22,ALK,EHMT2,TMOD1,INPP5F,CHD7,CHRNA3,CHRNB2,OPRM1,KALRN,SHANK1,CDK5,NRXN2,EFNB3,SDK1,ARRB2,AGTPBP1,CNTNAP2,PAX5,HTRA2,ABAT,HOMER1,PCDH17,SLITRK6,CEND1,SPTBN4,NPY,SHANK2,CHRNB1,NRXN1,NLGN4X,HOMER2,TPGS1,OPRD1,NLGN3,CNTN2,CHRNA5,SNCA,SLITRK5,GRM2,DRD2,NTSR1,PCDH15	1.4713731852664
query_1	TRUE	0.0148476644751142	136	4664	65	0.0139365351629503	0.477941176470588	GO:0009451	GO:BP	RNA modification	14163	3953	IDA IBA IEA,IDA IMP IBA TAS,IDA IBA,IMP IBA TAS IEA,IDA IBA TAS IEA,IBA IEA,IEA,IBA TAS IEA,IMP IBA TAS IEA,IDA TAS,TAS,IDA IMP ISS IBA IEA,IDA IMP IBA IEA,ISS IBA TAS,IBA,IBA,IBA TAS NAS IEA,IDA IBA IEA,IDA TAS IEA,IBA,IDA IEA,IDA IBA IEA,IMP,IBA IEA,IMP,IMP ISS,IBA TAS IEA,IEA,IBA IEA,IDA TAS IEA,IBA IEA,IDA IMP IBA IEA,IDA IBA TAS IEA,IDA IBA TAS IEA,IBA IEA,IDA IBA IEA,IBA TAS,IMP IEA,IBA TAS,IDA,IBA,IEA,IDA IBA,IMP,IBA IEA,IEA,IBA IEA,IDA IBA TAS IEA,IBA,IDA,IBA,IBA,IBA,IDA IBA TAS IEA,IDA IBA IEA,IBA TAS IEA,IDA,IBA TAS IEA,IBA TAS NAS IEA,IDA IMP IEA,TAS IEA,IDA IEA,IBA IEA,IDA,IEA	FTSJ3,TRMT112,FBL,DKC1,NSUN2,ELP1,DUS1L,NAT10,BUD23,HSD17B10,SSB,METTL3,PUS7,NHP2,TRMU,THADA,NOP10,TGS1,TRMT6,TARBP1,WDR4,NSUN5,CBLL1,TFB2M,METTL2B,METTL2A,GAR1,ELP6,GTPBP3,TRMT10C,EMG1,METTL14,PUS1,QTRT2,TRMT1L,TRUB1,TRIT1,METTL6,LCMT2,RBM15,C9orf64,RRNAD1,TPRKB,LARP7,TRMT13,TRMT11,PUS7L,TRMT61B,THUMPD2,METTL5,TRMT12,ADARB2,FBLL1,NSUN6,NSUN3,TFB1M,DTWD2,ADAT2,CTU1,TRMT10A,MRM1,TRUB2,ELP4,BCDIN3D,OSGEPL1	1.45134667288871
query_1	TRUE	0.0052314846830372	171	4664	81	0.0173670668953688	0.473684210526316	GO:0071897	GO:BP	DNA biosynthetic process	14163	19853	IDA,IDA,IMP IBA,IMP,IMP TAS,ISS IEA,IMP,IMP,TAS,IMP,IMP,IMP,IMP,IDA IMP IBA IEA,IMP,IDA IMP IBA TAS,TAS,IDA TAS IEA,IBA TAS,IDA IMP TAS IEA,IMP IEA,IDA IMP,IMP,IMP,IDA,IEA,TAS,IMP,IDA TAS,IDA IMP TAS IEA,TAS,IDA TAS,IDA TAS,IEA,IDA TAS,IEA,IEA,IMP IEA,ISS IEA,IBA,IDA,TAS,IEA,IMP,TAS,TAS,TAS,IDA TAS,IC,IDA TAS,IDA IBA TAS NAS,IEA,IDA TAS,IMP IBA,IMP,IDA IMP IGI IBA TAS,IDA IEA,IEA,IDA IMP IGI IBA TAS IEA,IEA,IDA IMP TAS,IEA,IEA,TAS,IDA TAS IEA,IDA IMP TAS IEA,IDA IMP IBA,IMP,IBA,IDA IMP IBA TAS NAS IEA,IDA,IMP,IMP IEA,IDA IMP,IMP,IMP,TAS,IMP,IDA,TAS,IDA IGI	HSP90AB1,HSP90AA1,HNRNPU,HNRNPC,XRCC5,HNRNPD,CCT3,CCT6A,RPS27A,CCT5,CCT7,CCT2,TCP1,PTGES3,CCT8,PCNA,UBB,POLD2,RPA1,DKC1,POLE,HMBOX1,NAT10,MEN1,DTL,POLE3,PPP6C,DCP2,NHP2,POLD1,RPA2,RFC3,RFC2,TK1,NOP10,LIG3,LIG1,POLA1,SIRT1,TELO2,CHTF18,MRE11,PAK3,NEK2,SHQ1,MAD2L2,RPA3,GAR1,TYMS,RFC4,POLD3,ARRB2,RFC5,NVL,AURKB,POT1,POLG2,POLQ,ACD,POLB,SPRTN,SMPD3,LIN9,RCHY1,PIF1,WRAP53,PRIMPOL,CCT4,POLE2,TERT,DACH1,ANKRD1,HROB,MAPK15,CDKN2D,FGFR4,UBA52,PRKCQ,DSCC1,RTEL1,SMOC2	1.43841969847432
