GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q9H9C1	VIPAS39	involved_in	GO:0008333	endosome to lysosome transport	ECO:0000315	IMP	PMID:19109425		9606	UniProt		P
UniProtKB	Q9HCE0	EPG5	involved_in	GO:0008333	endosome to lysosome transport	ECO:0000315	IMP	PMID:29130391		9606	UniProt		P
UniProtKB	Q9NQ11	ATP13A2	involved_in	GO:0007041	lysosomal transport	ECO:0000315	IMP	PMID:31996848		9606	UniProt		P
UniProtKB	Q9NRC6	SPTBN5	acts_upstream_of_or_within	GO:0007041	lysosomal transport	ECO:0000315	IMP	PMID:23704327		9606	MGI		P
UniProtKB	Q9NUM4	TMEM106B	involved_in	GO:0007041	lysosomal transport	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1919150|PANTHER:PTN002004568	9606	GO_Central		P
UniProtKB	Q9NUM4	TMEM106B	involved_in	GO:0007041	lysosomal transport	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80X71|ensembl:ENSMUSP00000031556	9606	Ensembl		P
UniProtKB	Q9NVJ2	ARL8B	involved_in	GO:0090117	endosome to lysosome transport of low-density lipoprotein particle	ECO:0000315	IMP	PMID:21802320		9606	UniProt		P
UniProtKB	Q9NVJ2	ARL8B	involved_in	GO:1902774	late endosome to lysosome transport	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9CQW2	9606	UniProt		P
UniProtKB	Q9NVJ2	ARL8B	involved_in	GO:1902774	late endosome to lysosome transport	ECO:0000315	IMP	PMID:28325809		9606	UniProt		P
UniProtKB	Q9NVJ2	ARL8B	involved_in	GO:1902774	late endosome to lysosome transport	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CQW2|ensembl:ENSMUSP00000032196	9606	Ensembl		P
UniProtKB	Q9NZ43	USE1	involved_in	GO:0007041	lysosomal transport	ECO:0000250	ISS	PMID:16354670	UniProtKB:Q5I940	9606	HGNC-UCL		P
UniProtKB	Q9NZ52	GGA3	involved_in	GO:0006622	protein targeting to lysosome	ECO:0000353	IPI	PMID:17116753	UniProtKB:P46934	9606	ARUK-UCL	has_input(UniProtKB:Q13571),occurs_in(CL:0000451)	P
UniProtKB	Q9NZN3	EHD3	involved_in	GO:0090160	Golgi to lysosome transport	ECO:0000315	IMP	PMID:19139087		9606	UniProt		P
UniProtKB	Q9NZZ3	CHMP5	involved_in	GO:0008333	endosome to lysosome transport	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D7S9|ensembl:ENSMUSP00000030128	9606	Ensembl		P
UniProtKB	Q9P1Q0	VPS54	acts_upstream_of_or_within	GO:0007041	lysosomal transport	ECO:0000315	IMP	PMID:25799061		9606	MGI		P
UniProtKB	Q9P253	VPS18	involved_in	GO:0008333	endosome to lysosome transport	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000482|PANTHER:PTN001154188|UniProtKB:Q9P253|ZFIN:ZDB-GENE-020419-33	9606	GO_Central		P
UniProtKB	Q9P253	VPS18	involved_in	GO:0008333	endosome to lysosome transport	ECO:0000315	IMP	PMID:25783203		9606	UniProt		P
UniProtKB	Q9P2R3	ANKFY1	involved_in	GO:0090160	Golgi to lysosome transport	ECO:0000315	IMP	PMID:22284051		9606	UniProt		P
UniProtKB	Q9UBN1	CACNG4	involved_in	GO:0098943	neurotransmitter receptor transport, postsynaptic endosome to lysosome	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1316660|PANTHER:PTN000251098	9606	GO_Central		P
UniProtKB	Q9UF02	CACNG5	involved_in	GO:0098943	neurotransmitter receptor transport, postsynaptic endosome to lysosome	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1316660|PANTHER:PTN000251098	9606	GO_Central		P
UniProtKB	Q9UGU5	HMGXB4	involved_in	GO:0008333	endosome to lysosome transport	ECO:0000303	NAS	PMID:10329004		9606	UniProt		P
UniProtKB	Q9UID3	VPS51	involved_in	GO:0007041	lysosomal transport	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000409559|UniProtKB:Q9UID3	9606	GO_Central		P
UniProtKB	Q9UID3	VPS51	acts_upstream_of_or_within	GO:0007041	lysosomal transport	ECO:0000315	IMP	PMID:25799061		9606	MGI		P
UniProtKB	Q9UJC3	HOOK1	involved_in	GO:0008333	endosome to lysosome transport	ECO:0000315	IMP	PMID:18799622		9606	UniProt		P
UniProtKB	Q9UK23	NAGPA	involved_in	GO:0006622	protein targeting to lysosome	ECO:0000304	TAS	PMID:10551838		9606	PINC		P
UniProtKB	Q9UN37	VPS4A	involved_in	GO:0006622	protein targeting to lysosome	ECO:0000315	IMP	PMID:16973552		9606	UniProt	has_input(UniProtKB:Q9BRG1)|has_input(UniProtKB:Q99816)|has_input(UniProtKB:Q96FZ7)	P
UniProtKB	Q9UNK0	STX8	involved_in	GO:0008333	endosome to lysosome transport	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2Q7|ensembl:ENSRNOP00000005204	9606	Ensembl		P
UniProtKB	Q9UPV9	TRAK1	involved_in	GO:0008333	endosome to lysosome transport	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002697048|UniProtKB:Q9UPV9	9606	GO_Central		P
UniProtKB	Q9UPV9	TRAK1	involved_in	GO:0008333	endosome to lysosome transport	ECO:0000314	IDA	PMID:18675823		9606	UniProt		P
UniProtKB	Q9UQN3	CHMP2B	involved_in	GO:0061763	multivesicular body-lysosome fusion	ECO:0000304	TAS	PMID:21118109		9606	ParkinsonsUK-UCL		P
UniProtKB	Q9Y2T2	AP3M1	involved_in	GO:0006622	protein targeting to lysosome	ECO:0000304	TAS	PMID:10024875		9606	PINC		P
UniProtKB	Q9Y3E7	CHMP3	involved_in	GO:0061763	multivesicular body-lysosome fusion	ECO:0000315	IMP	PMID:16554368		9606	ParkinsonsUK-UCL		P
UniProtKB	Q9Y4G2	PLEKHM1	involved_in	GO:1902774	late endosome to lysosome transport	ECO:0000315	IMP	PMID:28325809		9606	UniProt		P
UniProtKB	Q9Y5H0	PCDHGA3	involved_in	GO:0008333	endosome to lysosome transport	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91XY5|ensembl:ENSMUSP00000073150	9606	Ensembl		P
UniProtKB	Q9Y698	CACNG2	involved_in	GO:0098943	neurotransmitter receptor transport, postsynaptic endosome to lysosome	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1316660|PANTHER:PTN000251098	9606	GO_Central		P
UniProtKB	Q9Y698	CACNG2	involved_in	GO:0098943	neurotransmitter receptor transport, postsynaptic endosome to lysosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88602|ensembl:ENSMUSP00000019290	9606	Ensembl		P
UniProtKB	S4R328	IGF2R	involved_in	GO:0007041	lysosomal transport	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000479	9606	InterPro		P
ComplexPortal	CPX-329	escrt-iii_human	involved_in	GO:0061763	multivesicular body-lysosome fusion	ECO:0005547		PMID:16505166		9606	ComplexPortal		P
ComplexPortal	CPX-329	escrt-iii_human	involved_in	GO:0061763	multivesicular body-lysosome fusion	ECO:0000303	NAS	PMID:16554368		9606	ParkinsonsUK-UCL		P
ComplexPortal	CPX-329	escrt-iii_human	involved_in	GO:0061763	multivesicular body-lysosome fusion	ECO:0000304	TAS	PMID:21118109		9606	ParkinsonsUK-UCL		P
ComplexPortal	CPX-329	escrt-iii_human	involved_in	GO:1902774	late endosome to lysosome transport	ECO:0000315	IMP	PMID:17984323		9606	ComplexPortal		P
ComplexPortal	CPX-338	vps4a-vps4b_human	involved_in	GO:0061764	late endosome to lysosome transport via multivesicular body sorting pathway	ECO:0005547		PMID:9211789		9606	ComplexPortal		P
ComplexPortal	CPX-73	pik3c3-atg14_human	involved_in	GO:0006622	protein targeting to lysosome	ECO:0005547		PMID:16467569		9606	ComplexPortal		P
